Feature,Normalized.Dispersion
ENSRNOG00000006655,-1.6311050222324917
ENSRNOG00000065234,-5.444689162097343
ENSRNOG00000032735,4.7995008017516625
ENSRNOG00000026162,1.53118152237507
ENSRNOG00000048989,-0.9218255411733637
ENSRNOG00000042561,-0.30141688841227604
ENSRNOG00000019885,3.567626517930114
ENSRNOG00000018716,4.554907542900206
ENSRNOG00000019090,-0.9957834276856633
ENSRNOG00000009851,-0.6553525756701729
ENSRNOG00000013048,5.923372731796475
ENSRNOG00000017502,-0.31048885588318526
ENSRNOG00000013736,2.2945173697244696
ENSRNOG00000011384,0.2624491357168586
ENSRNOG00000036980,3.790630442067682
ENSRNOG00000013771,-1.8093639099946797
ENSRNOG00000010695,-1.9312629316595047
ENSRNOG00000054277,0.3358839548216362
ENSRNOG00000032427,nan
ENSRNOG00000060831,6.473653467426588
ENSRNOG00000068263,-0.7879305873661718
ENSRNOG00000011454,0.16452194325837086
ENSRNOG00000042781,-0.4879013643579583
ENSRNOG00000037196,3.0540877322564612
ENSRNOG00000013356,-0.8862452065931796
ENSRNOG00000024733,0.4593852925136575
ENSRNOG00000020657,-0.10109365726890163
ENSRNOG00000001271,1.4368091905158442
ENSRNOG00000027540,-0.8719293318647392
ENSRNOG00000009310,-0.9518678701016859
ENSRNOG00000017249,0.17588097781862283
ENSRNOG00000019620,0.08475057678515709
ENSRNOG00000009339,-1.3467681785477235
ENSRNOG00000017494,-0.5585677319697689
ENSRNOG00000061582,0.40346781246422025
ENSRNOG00000019281,-0.7402456800717062
ENSRNOG00000012760,-1.3735604203729233
ENSRNOG00000012099,0.5175699643233825
ENSRNOG00000014515,1.212688734880613
ENSRNOG00000016351,2.9716537885763334
ENSRNOG00000020663,-1.7508380074544616
ENSRNOG00000012410,-0.883563523831854
ENSRNOG00000029071,0.617227672132549
ENSRNOG00000069413,1.2075530635655336
ENSRNOG00000019414,-0.4137993624514985
ENSRNOG00000018746,0.93619921668053
ENSRNOG00000032463,0.0990809264563557
ENSRNOG00000025269,-1.2256912305812826
ENSRNOG00000012053,-0.7554302790126725
ENSRNOG00000010827,0.6963540803820599
ENSRNOG00000010661,1.3567114090812205
ENSRNOG00000019670,-0.6800866048619271
ENSRNOG00000012008,-1.3795059612927032
ENSRNOG00000016243,-1.0651240791878802
ENSRNOG00000011821,-0.8759193382445127
ENSRNOG00000016164,-1.656708295798295
ENSRNOG00000011748,-2.046714313989751
ENSRNOG00000063101,0.1940640765688165
ENSRNOG00000011647,-1.7869287743270503
ENSRNOG00000020500,-1.300013151963422
ENSRNOG00000037082,0.1716393498520543
ENSRNOG00000014479,0.9230626515531133
ENSRNOG00000011557,19.77490518413502
ENSRNOG00000011483,9.757903295939004
ENSRNOG00000012058,-1.3515834983955313
ENSRNOG00000058609,0.48888967008385437
ENSRNOG00000060988,3.043670538060239
ENSRNOG00000037217,nan
ENSRNOG00000013252,-0.2512009714758164
ENSRNOG00000038366,0.4069569541161992
ENSRNOG00000020013,0.6920595978914172
ENSRNOG00000010603,4.018319648229281
ENSRNOG00000011752,-1.4647723014480896
ENSRNOG00000033560,-0.8002741221260788
ENSRNOG00000011623,nan
ENSRNOG00000000098,0.2074757356354588
ENSRNOG00000024039,1.3510525948599013
ENSRNOG00000012549,0.3280168470399625
ENSRNOG00000025025,1.7567772119147829
ENSRNOG00000020518,1.4581248627772907
ENSRNOG00000060939,0.7157416764478324
ENSRNOG00000030049,11.281777833082359
ENSRNOG00000038436,1.4123492597800764
ENSRNOG00000023803,-1.2486200758817692
ENSRNOG00000018937,-0.12165331990983196
ENSRNOG00000048258,-0.7942095861715263
ENSRNOG00000015117,1.5280120012504192
ENSRNOG00000019058,0.3384787830429256
ENSRNOG00000024208,nan
ENSRNOG00000064584,0.000579112820100831
ENSRNOG00000009990,1.9768028339254333
ENSRNOG00000028930,0.20614452521779983
ENSRNOG00000013953,nan
ENSRNOG00000013538,0.9426004125404696
ENSRNOG00000015140,-0.8043529365563813
ENSRNOG00000056325,1.8810174117174565
ENSRNOG00000038330,-0.558366920277216
ENSRNOG00000033693,0.6033495134131092
ENSRNOG00000014002,-1.752393425928969
ENSRNOG00000018193,-0.6471214130498956
ENSRNOG00000016550,-1.2475637320365434
ENSRNOG00000065128,5.6396565975288215
ENSRNOG00000031974,3.523580158387936
ENSRNOG00000010575,-0.9959819934948573
ENSRNOG00000016541,0.052210039307336635
ENSRNOG00000030237,-0.7900721687207405
ENSRNOG00000020272,1.52182163041555
ENSRNOG00000013660,-2.078509658249542
ENSRNOG00000009808,3.83035642642638
ENSRNOG00000009980,-0.11986852056543065
ENSRNOG00000015211,-0.5077287813499175
ENSRNOG00000019328,2.2639407119062156
ENSRNOG00000010274,0.6886937599278496
ENSRNOG00000013741,0.15220879911426802
ENSRNOG00000058654,-3.4068591715832794
ENSRNOG00000023640,-0.3960113992701705
ENSRNOG00000029209,0.45435469790235644
ENSRNOG00000028749,-0.33876226697611794
ENSRNOG00000050514,3.9899427480180285
ENSRNOG00000010515,0.7686083614229248
ENSRNOG00000014350,-1.5260051923474227
ENSRNOG00000019908,0.9798131901549704
ENSRNOG00000019933,0.9340838235791115
ENSRNOG00000020297,0.8152727299652387
ENSRNOG00000021068,-0.928364686630593
ENSRNOG00000020863,nan
ENSRNOG00000031174,1.7354822548583817
ENSRNOG00000010533,9.2952205336236
ENSRNOG00000069812,nan
ENSRNOG00000011696,1.9111617219518593
ENSRNOG00000052247,-1.23215780304758
ENSRNOG00000070242,-0.4306642802055976
ENSRNOG00000042283,-0.6593981232265367
ENSRNOG00000020869,0.34027218430342676
ENSRNOG00000020357,-0.3212123949457209
ENSRNOG00000028350,0.7697688465869719
ENSRNOG00000009997,0.6045324668325682
ENSRNOG00000015553,-0.22143369075729344
ENSRNOG00000037310,1.3261697511949093
ENSRNOG00000013002,0.4412787770286466
ENSRNOG00000020875,-6.203771815359253
ENSRNOG00000010125,2.3334616282164724
ENSRNOG00000017516,-1.6725465897668172
ENSRNOG00000019940,-0.8382510762838727
ENSRNOG00000037190,-1.1392812897122104
ENSRNOG00000012770,nan
ENSRNOG00000010147,0.03568972890446416
ENSRNOG00000047158,0.7144270694885584
ENSRNOG00000011150,-0.3275920524898186
ENSRNOG00000015502,1.2983134392703386
ENSRNOG00000012819,nan
ENSRNOG00000010286,0.8430945783791981
ENSRNOG00000029304,-0.8950053228156205
ENSRNOG00000012278,1.360951852465706
ENSRNOG00000061862,4.424640080574491
ENSRNOG00000019957,0.33699976286214667
ENSRNOG00000010263,-0.7796917691121719
ENSRNOG00000022101,-0.6611688486753274
ENSRNOG00000022929,1.8128708730837713
ENSRNOG00000016213,-0.9263233348008718
ENSRNOG00000033192,0.5650922809010106
ENSRNOG00000011360,nan
ENSRNOG00000020027,-1.798268913497221
ENSRNOG00000045639,1.9009410412699355
ENSRNOG00000061146,-0.744119718855642
ENSRNOG00000012810,0.7440210506393271
ENSRNOG00000053550,13.883049760682198
ENSRNOG00000017876,1.38800641666838
ENSRNOG00000053400,-1.8637717244713745
ENSRNOG00000028872,3.218897428977445
ENSRNOG00000010369,2.1964269145806083
ENSRNOG00000061128,-0.6019659198675719
ENSRNOG00000059059,0.5751535193028787
ENSRNOG00000051682,-0.4773385169716335
ENSRNOG00000014443,4.4980992803454
ENSRNOG00000010454,-1.2111525329779664
ENSRNOG00000012655,1.2791133507626933
ENSRNOG00000014686,5.57841521693934
ENSRNOG00000010824,-0.33285147869236953
ENSRNOG00000054751,1.8118705800485932
ENSRNOG00000010081,nan
ENSRNOG00000009465,0.9357376893753105
ENSRNOG00000064742,1.045675330439716
ENSRNOG00000055079,-0.20592130766866673
ENSRNOG00000017864,1.9283418037069096
ENSRNOG00000017484,6.676550542556401
ENSRNOG00000068655,nan
ENSRNOG00000045665,-0.5774158867605239
ENSRNOG00000058275,-0.9304026540918555
ENSRNOG00000012982,-1.1825829207553908
ENSRNOG00000009514,0.9950628751620929
ENSRNOG00000018353,-0.32543177178957877
ENSRNOG00000029670,-0.642523866034419
ENSRNOG00000024433,-0.7404577695207152
ENSRNOG00000045647,-1.7825467434451416
ENSRNOG00000017420,-1.988351617553876
ENSRNOG00000012354,0.8449867789235156
ENSRNOG00000012136,-0.6309385395447442
ENSRNOG00000066004,nan
ENSRNOG00000039848,-0.25165964064361157
ENSRNOG00000018166,0.9961722985053787
ENSRNOG00000022636,-0.20840741053941003
ENSRNOG00000023579,1.034817962275613
ENSRNOG00000063018,0.3064056161236317
ENSRNOG00000009968,5.478410973953215
ENSRNOG00000017462,0.6745306610086312
ENSRNOG00000013535,nan
ENSRNOG00000057470,-1.5590130596124645
ENSRNOG00000055382,nan
ENSRNOG00000016394,2.6486904771078374
ENSRNOG00000030104,nan
ENSRNOG00000012851,nan
ENSRNOG00000012060,1.8280115951336233
ENSRNOG00000014999,5.203360457137733
ENSRNOG00000061058,4.244129642597923
ENSRNOG00000013844,0.37484495645413457
ENSRNOG00000017574,nan
ENSRNOG00000014139,1.17619210306001
ENSRNOG00000011631,0.007396118575910499
ENSRNOG00000067100,2.597716127276174
ENSRNOG00000061213,-0.5688644931138288
ENSRNOG00000016342,0.3585592385609464
ENSRNOG00000010079,2.2210836998367514
ENSRNOG00000010941,-1.0336129920745392
ENSRNOG00000032414,-0.7588485245003065
ENSRNOG00000031024,3.9634578755357333
ENSRNOG00000046941,nan
ENSRNOG00000012505,0.012808473769082639
ENSRNOG00000046421,nan
ENSRNOG00000009826,3.927391317793544
ENSRNOG00000010805,5.50628625879129
ENSRNOG00000023453,0.500513531153671
ENSRNOG00000018230,0.962700460508103
ENSRNOG00000016912,0.72319213416313
ENSRNOG00000056907,2.8125024513077883
ENSRNOG00000010450,3.1722672896931594
ENSRNOG00000010971,-0.7844073364810301
ENSRNOG00000025823,0.44216769666544486
ENSRNOG00000009953,-0.39058200183281905
ENSRNOG00000039740,6.249456917333413
ENSRNOG00000023079,1.6833791472046276
ENSRNOG00000027908,-6.60975576019882
ENSRNOG00000025608,0.3994959145528368
ENSRNOG00000014232,-0.5659319031880399
ENSRNOG00000026842,2.186063873506326
ENSRNOG00000013294,-0.796568023365449
ENSRNOG00000013507,-0.4250403411589228
ENSRNOG00000017990,0.4184330149358315
ENSRNOG00000018865,1.8675137972677591
ENSRNOG00000043053,0.10632137546132137
ENSRNOG00000020706,8.984833102549853
ENSRNOG00000033064,4.48656297854486
ENSRNOG00000022356,-0.7008530114324416
ENSRNOG00000014654,-1.747347272059974
ENSRNOG00000013177,2.0390920378698514
ENSRNOG00000049743,-1.406670350043478
ENSRNOG00000013409,5.00227225574562
ENSRNOG00000017427,-0.4871591456076674
ENSRNOG00000021656,nan
ENSRNOG00000031995,5.2308990784031835
ENSRNOG00000021116,-1.5296218988214727
ENSRNOG00000011553,-1.170331680168165
ENSRNOG00000056151,0.5474593934348775
ENSRNOG00000028052,nan
ENSRNOG00000030019,-0.5864408778115968
ENSRNOG00000064945,-0.2042575012450262
ENSRNOG00000066826,nan
ENSRNOG00000010760,1.3219407693951235
ENSRNOG00000011639,-0.5481290480598378
ENSRNOG00000015654,1.0261813935926674
ENSRNOG00000023258,2.6856776128917192
ENSRNOG00000049075,1.3837642967909807
ENSRNOG00000010891,5.238778824678976
ENSRNOG00000021120,1.3367452580045927
ENSRNOG00000011441,-0.5407446898110708
ENSRNOG00000011949,0.7883831294816502
ENSRNOG00000014549,0.6079000797350196
ENSRNOG00000053979,0.6435147226100162
ENSRNOG00000012095,11.954804610497177
ENSRNOG00000027410,2.026810524596136
ENSRNOG00000017758,-1.1796973148646217
ENSRNOG00000028156,0.06675507327684513
ENSRNOG00000018510,-0.9906560595011856
ENSRNOG00000037853,0.30761784523847374
ENSRNOG00000042717,-0.6132921896251505
ENSRNOG00000052173,-0.757941674644348
ENSRNOG00000021131,-1.4924290422459678
ENSRNOG00000039582,-0.028608715423374273
ENSRNOG00000032630,-2.0346770600084843
ENSRNOG00000013045,1.6008237072319094
ENSRNOG00000059903,0.1201643223952814
ENSRNOG00000010649,1.763941825040963
ENSRNOG00000053969,nan
ENSRNOG00000017428,-0.09007203124565757
ENSRNOG00000031378,0.39931588327131445
ENSRNOG00000059750,-0.3289385172916226
ENSRNOG00000068920,nan
ENSRNOG00000010461,-0.698958563275578
ENSRNOG00000010747,-0.9878046436385447
ENSRNOG00000012734,0.9031138859667732
ENSRNOG00000054157,-0.9436264723663231
ENSRNOG00000012148,1.9627065446718288
ENSRNOG00000010799,-0.16790159772861318
ENSRNOG00000028335,1.750086518399976
ENSRNOG00000010815,0.9450132695630739
ENSRNOG00000013963,0.13979806638911715
ENSRNOG00000023816,1.515024761655612
ENSRNOG00000017752,-0.7106764775513065
ENSRNOG00000020539,0.6262613413710295
ENSRNOG00000021134,-2.5919265650632943
ENSRNOG00000021081,-1.1245133685761184
ENSRNOG00000012933,-0.2581394083926188
ENSRNOG00000021138,-1.2951916991789143
ENSRNOG00000013293,-0.9693099715305462
ENSRNOG00000012091,2.1156767109528545
ENSRNOG00000013336,0.7154023440627506
ENSRNOG00000023162,-0.1650060476661993
ENSRNOG00000062882,-0.17862488730000642
ENSRNOG00000042261,0.17428434369282758
ENSRNOG00000011705,-0.49388809401519235
ENSRNOG00000016530,-0.6229425389034912
ENSRNOG00000016961,-1.8247794565176156
ENSRNOG00000009629,1.20609172158739
ENSRNOG00000011066,-1.3232959597795957
ENSRNOG00000000001,-1.0395451265856719
ENSRNOG00000017441,0.8740212364120833
ENSRNOG00000016733,1.1090186298009814
ENSRNOG00000010589,0.23827129748939643
ENSRNOG00000011586,0.12973680297067883
ENSRNOG00000016379,0.501830549102729
ENSRNOG00000023493,-0.7403580269117928
ENSRNOG00000025108,nan
ENSRNOG00000011216,-0.5052542125119378
ENSRNOG00000028941,-1.3026067362461244
ENSRNOG00000021143,-0.5954366009946251
ENSRNOG00000027833,-0.11253462228608802
ENSRNOG00000070034,5.560490393669866
ENSRNOG00000025285,-0.38888089352386424
ENSRNOG00000015425,-1.267273127243816
ENSRNOG00000014599,1.1296082296947154
ENSRNOG00000046468,1.9102310290146296
ENSRNOG00000010238,0.6504531910952939
ENSRNOG00000043386,-1.221034938085173
ENSRNOG00000010266,-0.919965959306305
ENSRNOG00000021199,3.647006080294506
ENSRNOG00000058539,2.1149619328511045
ENSRNOG00000009882,0.5153304901146308
ENSRNOG00000012827,1.9328745542348382
ENSRNOG00000014660,0.0
ENSRNOG00000010161,1.30443020645244
ENSRNOG00000071200,nan
ENSRNOG00000069800,nan
ENSRNOG00000010658,21.49071023953693
ENSRNOG00000032922,3.122315866792035
ENSRNOG00000032240,-0.21580904222250663
ENSRNOG00000020829,-0.007167354974271438
ENSRNOG00000025274,-1.2114982511561112
ENSRNOG00000011340,2.3430536094758847
ENSRNOG00000019868,-0.8851398003821439
ENSRNOG00000043094,-0.40072400327090746
ENSRNOG00000043445,-1.5550786427854426
ENSRNOG00000056371,0.9957165122475723
ENSRNOG00000010819,3.5390911886169456
ENSRNOG00000031814,-1.5386452294234456
ENSRNOG00000066065,2.627359647918472
ENSRNOG00000020832,0.4618250273251671
ENSRNOG00000027002,0.3210890355237431
ENSRNOG00000024365,1.3386493756417284
ENSRNOG00000026186,0.86475965248537
ENSRNOG00000009004,-1.3647986332902158
ENSRNOG00000070835,-2.164778890568449
ENSRNOG00000019163,-1.1067485771688452
ENSRNOG00000013451,1.104192048804222
ENSRNOG00000014893,-1.5464094232906107
ENSRNOG00000012873,1.1035972805884955
ENSRNOG00000027935,-1.5746426805528866
ENSRNOG00000011260,3.0008527771424673
ENSRNOG00000020470,0.49423777319352163
ENSRNOG00000012385,0.38703109096449345
ENSRNOG00000011632,1.2436736392381929
ENSRNOG00000027923,-0.0030767885003359858
ENSRNOG00000022347,1.1374384885030346
ENSRNOG00000018067,1.3195792038934078
ENSRNOG00000010094,0.029042831584496095
ENSRNOG00000013572,0.225306357308349
ENSRNOG00000013121,0.5047850886393711
ENSRNOG00000043377,0.4245732607744615
ENSRNOG00000012109,-0.8089933745629236
ENSRNOG00000021798,nan
ENSRNOG00000042152,-0.5075264137797459
ENSRNOG00000025160,0.7423366863687794
ENSRNOG00000054426,9.03255529374683
ENSRNOG00000031743,3.2670590381681253
ENSRNOG00000010121,1.889844045457472
ENSRNOG00000015913,0.01751669436620382
ENSRNOG00000056894,0.5174982220652232
ENSRNOG00000009992,-0.7816085959253309
ENSRNOG00000011528,-0.896526746281403
ENSRNOG00000021215,-0.830990200535299
ENSRNOG00000062253,nan
ENSRNOG00000019221,-2.074415784073806
ENSRNOG00000026944,nan
ENSRNOG00000017187,0.35005694581683205
ENSRNOG00000029988,1.2191067312399686
ENSRNOG00000031997,1.289299273876075
ENSRNOG00000067789,1.4821690399911964
ENSRNOG00000017680,-0.8749244613777015
ENSRNOG00000021745,nan
ENSRNOG00000069632,nan
ENSRNOG00000016289,nan
ENSRNOG00000010047,-0.46967074576454215
ENSRNOG00000052207,0.944539297732474
ENSRNOG00000022373,-0.8900300136178247
ENSRNOG00000061317,nan
ENSRNOG00000011827,-0.5785198592167023
ENSRNOG00000034093,-1.5269867173868559
ENSRNOG00000009503,8.602334859437887
ENSRNOG00000029592,-0.6067204446248725
ENSRNOG00000024628,-0.20797062547363027
ENSRNOG00000049530,0.1746217381561483
ENSRNOG00000020279,-0.37285035327367533
ENSRNOG00000011555,0.007711465337896529
ENSRNOG00000068362,10.212855779748685
ENSRNOG00000014815,3.5584354486351772
ENSRNOG00000004978,0.9148127572810856
ENSRNOG00000010992,-0.27445212784542067
ENSRNOG00000063016,nan
ENSRNOG00000070591,2.8681459550130435
ENSRNOG00000047236,0.444414044118034
ENSRNOG00000016214,0.12274886197021138
ENSRNOG00000038902,nan
ENSRNOG00000019044,nan
ENSRNOG00000010680,nan
ENSRNOG00000023892,nan
ENSRNOG00000037223,nan
ENSRNOG00000029339,-1.7802291824868044
ENSRNOG00000070872,-0.48560822771579276
ENSRNOG00000021101,-0.0950247800921832
ENSRNOG00000065432,0.3475760354380257
ENSRNOG00000017695,-0.508573406837107
ENSRNOG00000022745,0.7127179347361756
ENSRNOG00000065886,2.0402313433358557
ENSRNOG00000021166,0.5547197611175831
ENSRNOG00000011929,1.1986607315117557
ENSRNOG00000031358,-1.9434242016038468
ENSRNOG00000016432,1.0896125022342085
ENSRNOG00000016044,nan
ENSRNOG00000017723,12.643609748032826
ENSRNOG00000011284,4.152952105107526
ENSRNOG00000014143,1.2366426717529002
ENSRNOG00000014872,-1.5032062878362293
ENSRNOG00000020255,-1.1492617894109154
ENSRNOG00000064204,0.10310407604336189
ENSRNOG00000070921,2.5608908862511486
ENSRNOG00000015274,0.9462780981469076
ENSRNOG00000017744,-0.888115263868636
ENSRNOG00000025297,2.8839501500933915
ENSRNOG00000021182,3.2151250887085263
ENSRNOG00000009955,2.128062006982896
ENSRNOG00000011317,-0.06526858798171757
ENSRNOG00000023965,1.2431360782826768
ENSRNOG00000019754,0.35585814559077417
ENSRNOG00000013798,0.29365423062334123
ENSRNOG00000022218,-0.026981798938617265
ENSRNOG00000019240,4.038384022575919
ENSRNOG00000065742,nan
ENSRNOG00000048949,1.861643233689053
ENSRNOG00000019211,-1.5550093880144082
ENSRNOG00000013872,-0.24654659374886997
ENSRNOG00000029756,1.107575793717073
ENSRNOG00000015655,0.4267873644582229
ENSRNOG00000019333,-0.017490664726233035
ENSRNOG00000014490,-1.6781644914692502
ENSRNOG00000070399,nan
ENSRNOG00000013902,-1.37758077280833
ENSRNOG00000043426,-1.82829536011153
ENSRNOG00000011025,-1.2420710064753504
ENSRNOG00000013917,-1.0399575151259555
ENSRNOG00000056332,-0.8405537243889524
ENSRNOG00000015987,-0.5986805726645296
ENSRNOG00000019367,1.52203810845782
ENSRNOG00000045764,-4.101201220845855
ENSRNOG00000011294,-0.5504895451183717
ENSRNOG00000016571,-2.4982018523224667
ENSRNOG00000067239,-0.8022257679514764
ENSRNOG00000051854,-0.16367087646828374
ENSRNOG00000018798,-0.428156745631873
ENSRNOG00000018870,-0.6589143240466995
ENSRNOG00000055257,0.3931313207789202
ENSRNOG00000010306,0.657249995229248
ENSRNOG00000060107,-1.2241565537396608
ENSRNOG00000018220,-0.011909211010642384
ENSRNOG00000025074,-0.6508455743912359
ENSRNOG00000011589,3.7469817314250506
ENSRNOG00000052232,1.449958945524488
ENSRNOG00000014857,-1.936433715871061
ENSRNOG00000018131,nan
ENSRNOG00000010655,1.5974253213146896
ENSRNOG00000010552,-0.3651125343979097
ENSRNOG00000047499,-0.036068667133127376
ENSRNOG00000018783,-1.5202476780567915
ENSRNOG00000009345,nan
ENSRNOG00000012508,1.3283283189951691
ENSRNOG00000012436,-0.6513693655091796
ENSRNOG00000018569,-0.23085397210291578
ENSRNOG00000012281,0.2800427393966898
ENSRNOG00000011311,-1.2481801540969348
ENSRNOG00000018659,0.37429895492825427
ENSRNOG00000014575,-1.1541902832333142
ENSRNOG00000015029,2.687976820305732
ENSRNOG00000046357,2.6796883229676074
ENSRNOG00000015026,0.6412296798782342
ENSRNOG00000014059,-0.10101490525876507
ENSRNOG00000023338,0.18762583537488037
ENSRNOG00000012630,0.10578728431199733
ENSRNOG00000012947,-0.256183357846962
ENSRNOG00000012946,-0.24888790071224315
ENSRNOG00000014613,0.5728535963237416
ENSRNOG00000010875,0.18324371097770065
ENSRNOG00000011053,-0.5004519611085587
ENSRNOG00000011559,3.668244540413292
ENSRNOG00000017784,4.239225106848894
ENSRNOG00000009845,-0.6567984653691236
ENSRNOG00000011654,-0.9102302578266194
ENSRNOG00000010183,-0.9498444601583124
ENSRNOG00000011817,0.16641462422265044
ENSRNOG00000024120,nan
ENSRNOG00000012729,-1.3335548806427975
ENSRNOG00000047473,0.28313708305935403
ENSRNOG00000014674,0.15999085595432558
ENSRNOG00000015423,1.1208592698204087
ENSRNOG00000020642,-0.8938265235938906
ENSRNOG00000066838,0.4709993692016587
ENSRNOG00000015816,0.9789469247177262
ENSRNOG00000051606,-0.6616220280796837
ENSRNOG00000027894,0.14681397642480493
ENSRNOG00000020822,-0.994902384140115
ENSRNOG00000015421,-1.5604124499004932
ENSRNOG00000015153,-1.481066702080781
ENSRNOG00000043095,0.7146979601114016
ENSRNOG00000025406,0.2772503644319431
ENSRNOG00000011057,-0.8700274395201082
ENSRNOG00000028403,-1.601938862649668
ENSRNOG00000017986,0.5479556769880566
ENSRNOG00000017272,-0.9866428657316492
ENSRNOG00000011070,-0.8830994782069505
ENSRNOG00000031576,-1.3918610365175863
ENSRNOG00000012645,-1.1286331222200603
ENSRNOG00000065312,1.091733898771715
ENSRNOG00000057159,1.8818129318602996
ENSRNOG00000018054,0.5416271335516292
ENSRNOG00000010071,0.2765027279301217
ENSRNOG00000010889,-0.057395656626447925
ENSRNOG00000059480,-1.2923270388641457
ENSRNOG00000043414,nan
ENSRNOG00000051623,-0.7425942114351175
ENSRNOG00000056746,nan
ENSRNOG00000058694,4.577127212814926
ENSRNOG00000010105,-0.024120079168512915
ENSRNOG00000012427,2.391722403111611
ENSRNOG00000023226,-0.18598202947574902
ENSRNOG00000012280,0.7035490302698982
ENSRNOG00000014178,1.9329754826964727
ENSRNOG00000019590,-0.9962325335049945
ENSRNOG00000024594,-0.8969950782548817
ENSRNOG00000048617,0.3163032580984398
ENSRNOG00000011400,5.0368982907014095
ENSRNOG00000009276,0.8621889056280084
ENSRNOG00000022234,-1.6284001641793582
ENSRNOG00000024845,-0.5987397715459855
ENSRNOG00000011645,-0.42939165513387684
ENSRNOG00000012019,2.6875444726038014
ENSRNOG00000021155,-1.9565143720365463
ENSRNOG00000011402,-1.4109491519758628
ENSRNOG00000016070,-0.9252848448002303
ENSRNOG00000027408,0.16746038768268368
ENSRNOG00000059463,1.3362820400161735
ENSRNOG00000010534,-0.11580901057462323
ENSRNOG00000009538,-0.4298773385922308
ENSRNOG00000019184,1.7704107855065372
ENSRNOG00000016353,-0.63402660515499
ENSRNOG00000011913,2.358871076318457
ENSRNOG00000061857,-1.6639227381491764
ENSRNOG00000020673,-2.015084185128381
ENSRNOG00000031406,0.4370336270764202
ENSRNOG00000010768,3.6360326190818473
ENSRNOG00000012302,0.26671248433692823
ENSRNOG00000010248,-1.5647503016792959
ENSRNOG00000020836,nan
ENSRNOG00000008463,0.925078651325037
ENSRNOG00000014617,-1.2591868048691504
ENSRNOG00000008980,-1.356074797504537
ENSRNOG00000010628,-1.7127947360756752
ENSRNOG00000009172,1.4521905458466937
ENSRNOG00000014753,-0.7863696940522187
ENSRNOG00000011052,-1.9435320289644407
ENSRNOG00000022837,-0.09252798059386277
ENSRNOG00000061080,2.1299685925914824
ENSRNOG00000052745,-0.8912533883894289
ENSRNOG00000009258,0.15041523628057
ENSRNOG00000013520,-1.0216595623311888
ENSRNOG00000061046,1.4003354903577756
ENSRNOG00000011653,-0.3969473489886331
ENSRNOG00000052444,1.7425101572735986
ENSRNOG00000009571,nan
ENSRNOG00000043114,1.275915662104123
ENSRNOG00000049057,0.1239188364065975
ENSRNOG00000007234,-0.7226527170308881
ENSRNOG00000067229,nan
ENSRNOG00000009176,-1.0038389518365776
ENSRNOG00000069504,0.48554209979871193
ENSRNOG00000067740,1.0953888527942008
ENSRNOG00000069797,nan
ENSRNOG00000006675,nan
ENSRNOG00000067894,-0.9128327324696537
ENSRNOG00000006030,0.3728835024181237
ENSRNOG00000013314,1.7178882720468345
ENSRNOG00000010153,-1.362644747379654
ENSRNOG00000047571,2.6514757836841003
ENSRNOG00000010517,1.3631768079140967
ENSRNOG00000064697,2.22647089525493
ENSRNOG00000022182,-1.0306576984618983
ENSRNOG00000002524,-2.218498800295909
ENSRNOG00000021817,2.4250222668838357
ENSRNOG00000026319,2.2704222718282083
ENSRNOG00000012165,-0.0010923799817656712
ENSRNOG00000009226,0.5514133308085719
ENSRNOG00000049829,55.96250072418494
ENSRNOG00000006802,0.6867390543065589
ENSRNOG00000010930,-1.3903877273566707
ENSRNOG00000012764,-2.3545073404338552
ENSRNOG00000000017,nan
ENSRNOG00000011713,-2.213978637245434
ENSRNOG00000010205,-0.06564727513013059
ENSRNOG00000009153,3.529793706821609
ENSRNOG00000013383,-2.3389799872980994
ENSRNOG00000061100,-2.311959877989572
ENSRNOG00000011250,0.04246813277095776
ENSRNOG00000063679,11.739675914669442
ENSRNOG00000012035,0.8252924191124502
ENSRNOG00000055103,0.22476614818706322
ENSRNOG00000014751,-0.467934821492503
ENSRNOG00000012659,-0.6266020153371171
ENSRNOG00000011667,0.2543222176836163
ENSRNOG00000006102,-0.10894474479778457
ENSRNOG00000009894,2.0574650962424643
ENSRNOG00000014347,-0.8942040659691608
ENSRNOG00000010761,-1.635118872637559
ENSRNOG00000007412,1.7684137444415393
ENSRNOG00000011791,3.9438904850745624
ENSRNOG00000021729,0.7489534982444311
ENSRNOG00000008017,0.6677592529020382
ENSRNOG00000026196,nan
ENSRNOG00000009411,-1.8220433815428319
ENSRNOG00000013668,6.066116093052457
ENSRNOG00000071062,1.5474525003028567
ENSRNOG00000007937,6.858651482188357
ENSRNOG00000031671,1.1352053049371302
ENSRNOG00000008380,nan
ENSRNOG00000006579,nan
ENSRNOG00000014713,-0.1819919810418163
ENSRNOG00000006975,0.2536364579544629
ENSRNOG00000013605,1.439023796466345
ENSRNOG00000005502,0.6129412002432414
ENSRNOG00000010919,-0.46299838529566395
ENSRNOG00000054176,-0.07273264007141425
ENSRNOG00000058785,2.732504773623312
ENSRNOG00000010601,-0.10386698646088859
ENSRNOG00000007942,-8.11439035026134
ENSRNOG00000008720,-0.5412466938730954
ENSRNOG00000008873,1.7597393745982652
ENSRNOG00000010952,-1.6760593625020968
ENSRNOG00000005496,0.21580590217020076
ENSRNOG00000008585,nan
ENSRNOG00000039388,nan
ENSRNOG00000008613,-0.8120887476848189
